siret,enseigne1Etablissement,codePostalEtablissement
84079264200018,DOMINO'S PIZZA,59130
84079317800012,DOMINO'S PIZZA,59130
84079348300016,PIZZAS A EMPORTER CHEZ VINCENT,01700
84079369900017,DOMINO'S PIZZA,59130
84079542100014,ETOILE DE PROVINS,77160
84080137700010,NORTH-PATRICIA,56680
84080211000022,LES COPAINS D'ABORD,66200
84080348000010,B CHEF,89400
84080370400013,LA GROTTA DI AMALFI,74200
84080407400010,SUSHI LIV,83330
84080486800015,LOUIS LA PIZZA,40350
84080616000015,MIKA SUSHI,69009
84080719200017,LE GRATINE,38000
84080784600018,LE BODRUM,08000
84080826500010,G'M PIZZA,34270
84081034500016,CHEZ CYRIL ET MAEVA,89200
84081068300010,DELYSS BAR A COUSCOUS,76600
84081089900020,CHEZ RACHEL,68690
84081320800013,CHICKEN BUN'S,47500
84081400800016,LA TRANSAT,56000
84081406500016,LE FOUR A PIZZ',30430
84081414900026,LE CHAMO,83150
84081421400010,CROC'STAR,83300
84081442000013,PIZZA HENRY,66700
84081493300015,LIDER,76140
84081545000019,CAFE DU PROGRES,20170
84081687000017,TAKO LOKO,59500
84081720900017,PIZZA DE LA GARE,54300
84081722500013,AU BON GOURMAND,54130
84081780300017,LA CHURRITTA,73140
84081910600013,ANGEL SNACK,92600
84082063300021,SUBWAY,83000
84082065800010,L'ATELIER,08140
84082209200010,AU BON APPETIT,26250
84082369400012,LES PASCADES DE ROSALIE,12140
84082369400020,LINDA ROCKET REGALADES,12580
84082867700012,PIZZA TIME,93410
84083012900010,COQUETTE LA POULETTERIE BASCO LANDA,64100
84083012900028,COQUETTE LA POULETTERIE,40510
84083012900036,COQUETTE LA POULETTERIE,40150
84083110100018,AU FOUR A BOIS,69290
84083145700014,PIZZA MINAHOUET,56570
84083172100021,RACINES CREOLES,92500
84083244800012,WOOD CAFE,16800
84083466700015,PASTA CREPES FACTORY,06400
84083657100025,MAC DONALD'S,01000
84083680300014,LE PHENICIEN,33000
84083689400013,L'ATELIER 23,06110
84083727200011,JUSTINE AU PAYS DES GLACES,34140
84083736300018,CHEZ MOI,20090
84084048200011,PIZZA ROMANELLA,94110
84084276900027,OLA PIZZA...S,63290
84084394000023,BURGER KING,22950
84084943400013,EN FAIM PRET DE CHEZ VOUS,33460
84084943400021,EN FAIM PRET DE CHEZ VOUS,33460
84085013500012,LA MAISON DU BEUREK,13380
84085071300016,PHT,33700
84085108300013,UBER EATS,33800
84085281800011,DAM' S CAZ TRAITEUR,97440
84085281800029,DAM' S CAZ TRAITEUR,97440
84085413700014,FESTIV' PAELLA PARTI,02540
84085923500011,L'ATELIER GRILL,03400
84086280900018,MIAMI'S,92310
84086342700018,FAIT PIZZA,13800
84086922600018,LE PANAM',47160
84086938200019,LA GAUFRE 2 BOUZIGUE,40100
84086966300020,THAI FOOD SAINT MAUR,94100
84086999400011,CHEZ L'AMI FRIT,68000
84087427500018,LE CLOVER,81200
84087470500014,O'CALM,94000
84087837500012,LA PASTA DI VANESSA,59500
84087843300019,PIZZAS GIRARD PAR CAROLE,26240
84087854000011,SNACK DE L'ECUREUIL,17570
84088347400016,PIZZA COT'AQUITAINE,40230
84088521400022,L'ENDROIT,17340
84088704600018,METS KREOL,97440
84089352300018,LE BISTRO D'ELO,55320
84089352300026,LE BISTRO D'ELO,55100
84089461200034,COLOMBUS CAFE,49300
84089539500019,CASA DI TONY,83560
84089547800013,BURGER DISTRICT,42100
84089838100016,LA CAZ'CREOLE,38300
84090058300013,O'63,75018
84090099700023,AL PIZZO,68400
84090101100022,EL CANTINA,34280
84090193800018,PIZZA NANOU,13011
84090451000012,A.F.A.W SERVICES,33500
84090627500028,RYTHM N' FOOD ROUEN DOCKS 76,76000
84090665500021,SUSHI DAILY,34920
84090665500039,SUSHI DAILY,11100
84090872700018,GOUT THE SUCRE,49100
84091073100016,VATEFAIRFOOD,75018
84091283600011,JAMRIVE,35580
84091364400018,MARSIHO PIZZA,13500
84091364400026,MARSIHO PIZZA LAVERA,13500
84091390900015,BASILICO,05100
84091427900012,PARADIS SUCRE,25000
84091478200023,D NOODLES 70,75003
84091513600013,BURGER CITY,13140
84091513600021,O'TACOS BURGER,13800
84091979900014,NEW SCHOOL TACOS,21000
84091997100019,CICCIO PIZZA,06100
84092054000019,DELICE DE CHARENTON,75012
84092544000017,L'INTERVALLE,59000
84092609100025,SARL SF ROTISSERIE,82600
84092644800019,LA CASA,71200
84092830300014,BRASA'O,92110
84092883200020,SHAKA LOA,75015
84093073900015,YAMMA PIZZA,84100
84093092900012,BLACK LIST,33000
84093097800027,SAVEURSD2SAVOIE,74140
84093176000010,PIZZA DEL MONDO,07200
84093297400016,SOOMINI,61100
84093315400022,LE REPERE GOURMAND,67000
84093598500019,MIDGARD TAVERN,34000
84093869000012,LE NAT'S FOOD,61300
84093964900017,LE POINT BAR EPHEMERE,57525
84094151200013,ASMIN KEBAB,29160
84094225400011,BEP VIET,13100
84094545500029,PETIT PANDA,86280
84094718800016,BLACK BIRD COFFEE,13006
84095002600012,THAI WOK ASIAN FRESH FOOD,25000
84095058800011,SCAMPIA,93420
84095798900014,FOCACCE E SAPORI D'ITALIA,30100
84095918300012,GOURMET BOULOGNE,92100
84095990200023,ACQUA BOCCA,83100
84096056100016,BROCCOLI FREDDIE,07110
84096251800014,RAINBOWCAKE,40180
84096257500022,AVOCATERIA,75002
84096304500017,LA CHEMINEE,01540
84096449800017,TACOS DU BERRY,18000
84096523000013,GREEN LIFE,13007
84096629500015,CUISINE DE NONO,91380
84096705300025,L'INSTANT GOURMAND,34000
84096758200015,LA CAVE A PIZZA,13400
84096797000012,CHO'DELICE,51530
84097161800011,EFES,75010
84097161800029,SANCAK,75010
84097311900018,O'MALO,68490
84097354900016,GREEN SPIRIT,29160
84097354900024,P TY VEGGIE,29160
84097354900032,L'ATELIER DE CAMILLE,29160
84097424000011,LE MAGISTRAL,52200
84097548600019,ET PATES & VOUS,44170
84097620300017,KENZO,11430
84097779700017,CHEZ TONTON,34340
84097887800014,LES CREPES A CREVETTE,66500
84098085800012,PIZZA TOP,51100
84098087400019,STEACK N SHAKE,51100
84098087400027,STEACK N SHAKE,51350
84098249000012,DELICE TROTTEUR,07120
84099168100015,BIO'TY FOOD,80080
84099428900014,LICORNE FOOD,31200
84099889200029,STREET PIZZA SANDWICHES & SALADES,64140
84099982500028,AU MONT'CHU,73540
84100008600014,PIZZICATA,06300
84100016900018,L'ATELIER DU CHEF,57120
84100193600019,DONATELLO PIZZA,06100
84100211600017,BCHEF,69890
84100211600025,BCHEF,69150
84100386600016,CHICK & FOOD,38760
84100433600035,UNIVERSAL CARS 57,57490
84100635600015,MERCREDI BISCUITERIE,69002
84101177800013,MAJDOUU FOOD 73,73100
84101377400010,KIOSQUE A PIZZAS,77130
84101377400028,KIOSQUE A PIZZAS,89340
84101565400012,LE RIVIERA,73100
84101976300017,LE BAR DU PORT,97200
84101977100010,DELY'S,97200
84102062100014,MISTER THAI,94000
84102126400012,AU GRILL DU MARCHE,57280
84102126400020,AU GRILL DU MARCHE,57535
84102302100014,LA P'TITE CUISINE DE PICPUS,75012
84103022400015,LE TITUS,13500
84103055400015,JEFF'FRAIS,59000
84103055400023,JEF' CAFE,59000
84103091900028,MAC DONER,56300
84103238600010,O-NAM,24750
84103388900012,LA STORIA,20100
84103389700023,KIOSQUE A PIZZAS,63500
84103480400010,LA PIZZ'ARRIVE,34130
84103632000015,LE PECHEUR DE LUNE,48210
84103723700010,LE 45,59000
84103818500010,LP LA PLACE,69380
84104136100012,LES DELICES THAI,66700
84104140300012,LA CASA PIZZA,97435
84104142900017,LA CUISINE DE LUNE,81000
84104142900025,LA CUISINE DE LUNE,81350
84104151000014,LE NOUVEAU 3M'S,97430
84104189000010,LA CASA DE FALAFEL,94350
84104193200010,DOMINO S PIZZA,06000
84104193200028,DOMINO S PIZZA,06000
84104195700017,LA PAILLOTE DU COL,20136
84105191500038,RAYYANE EXPRESS,91100
84105226900013,ROTISSERIE MEZIANI,59200
84105368900011,LA CASETTA,56250
84105515500011,LE C15,40000
84105716900010,GOLDEN TACOS,64300
84105771400013,BUBBLE SUCRE,83100
84105818300010,O'MALO,68180
84106076700016,NESSCAFE,27100
84106121100014,L'ARENE ROYALE,31100
84106550100022,CAFFE ITALIANO,33270
84106696200017,LA P'TITE NANA,74000
84106750700019,LE 555,30100
84106772100016,SUSHI BOX,74000
84107135000018,PIZZA BENITO,12400
84107371100019,IND'E MA !,20000
84107382800011,LE PETIT JEANNOT,84570
84107382800029,LE PETIT JEANNOT,84570
84108056700016,TACOSHAKE,93270
84108726500010,L'ETRIER,30220
84108732300017,L'ART DES METS,34000
84108894100015,PIZZA PATRICK,13015
84108987300019,LE CROUSTI'CHAUD,88300
84109069900015,SUSHI FRENCHY,73330
84109092100013,CHEZ MARGUERITE,49100
84109092100021,CHEZ MARGUERITE,49100
84109146500010,J'M LA PIZZA,66750
84109417000013,YUAN JUE JING SHE,75011
84109817100017,SUSHI UNE,92600
84109893200012,APERO & COOK,13124
84109893200020,APERO & COOK,13100
84109902100013,LE TANA,13100
84109931000010,KING FOOD,13009
84109932800012,ETNA,13012
84109954200018,LA GOULETTE,13002
84109993000015,TACOS AVENUE,78410
84109999700014,MC TACOS,49100
84110680000029,SARL MANEL BAR CHICHA TAFILET,34070
84110748500010,LE REGALE M,34740
84110760000014,DELICE SUSHI,77700
84111068700024,LA TABLE DE NICOLAS,25000
84111386300010,MAJESTIC,75010
84111963900026,COTE SUSHI,06000
84112111400018,12 MIR CAFE BAR BRASSERIE,94190
84112244300010,SARAY,93420
84112509900017,SUN'RISA TRUCK,66490
84112573500024,CREP'EAT,24750
84112988500015,TWOPICOOL,97180
84113057800021,TK EXPRESS,77000
84114300100011,A LA BONNE HEURE - COEUR DE BLE,76130
84114558400014,CHRONO PIZZA,28100
84115050100010,THE LUNCH HOUSE,01400
84115071700012,DAY OUT,13002
84115108700027,PIZZA P.A.,20090
84115218400021,L ANNEXE PAR L EXPRESS,47520
84115218400039,MINI CROK,47000
84115359600025,RYTHM N' FOOD ROUEN SAINT-SEVER,76100
84115669800026,GWADA GRILL' TRUCK,97110
84115710000014,BLACKWOOD FOOD,75002
84115861100019,SUSHI ITCHI,75014
84116016100011,CREP'LYNE,03370
84116036900010,LE TACOS,37000
84116461900014,PALAIS D'ORIENT,31600
84116911300013,COME DA NONNA,78200
84117153100012,N'BURGER,31620
84117186100013,LE COCON GOURMAND,91260
84117463400011,DURANCE VIANDE,13640
84117495600018,AIT TAHAR SAMIR,34000
84117568000013,AU FAB'DELICE,60300
84117981500011,MIDIPOPOTE,69003
84118005200018,THE BURGER'S MAKER,69008
84118019300010,L'EVASION,69001
84118079700018,DAR EL BEY,75017
84118293400023,LES SAVEURS DU TEMPS,83860
84118864200018,LADY SUSHI,31300
84119208100013,TASTY FOOD CHICKEN,93350
84119241200010,PANINI & CO,59200
84119280000016,NINACO,01000
84119358400023,CHIC AND QUICK,97190
84119465700026,CHEZ MAMAN BIBI,44200
84119534000010,LE TIME'S,49070
84119627200014,LA PETITE MARMITE,66210
84119728800019,UBEREATS,95130
84119799900011,EAT SALAD,64600
84119822900012,LA FUGA CHICHA,66140
84119823700015,MOGADOR,13310
84119895500020,FRANKIE RAPIDE,91100
84120195700013,MADELEINE CAFE,21000
84120195700021,MADELEINE CAFE,21000
84120289800018,IT TRATTORIA,21000
84120395300010,OSNACK,04500
84121115400015,PIZZA BONHEUR,35890
84121225100018,LE GOUT D'AFRIQUE,93420
84121291300021,BINGO SWEET,17000
84121568400025,LES DELICES D'INES,26780
84121790400017,O' 7,77130
84121829000028,BURGER KING,94380
84121903300013,LE PHENICIEN,66000
84121903300021,SPECIAL,66000
84122067600016,CREPERIE DES BAINS,70000
84122076700013,BURGER AVENUE,92000
84122087400017,ALLO'S TACOS,95800
84122669900020,CHEZ OCEANE,63000
84122715000015,DEVAL LOIC,83000
84122725900014,MAM'BILIG,63113
84122725900022,MAM'BILLIG,63710
84122826500010,A C'ROQ,12250
84122867900012,LE ROUGAIL CREOLE,97419
84123522900017,PAUSE CAFE,97410
84123985800019,J.M. LA CREPE,95200
84124118500013,AUX DELICES DE VALMY,92700
84124203500019,EPHES,28100
84124499900014,LE PETIT CROC,34660
84124568100017,BISTROT FOOD'ALLIER,65360
84124869300019,UN P'TIT GRAIN DE...!,56340
84125158000012,UN JOUR SANS FAIM,03340
84125256200019,LE PEGASE,71460
84125420400024,LA MAISON ITALIENNE,73160
84125740500016,LA FRITE A JO,29170
84125854400011,MEGA KEBAB,50200
84125876700018,QUICK,72100
84125939300012,BIOPIZZ,47000
84125992200018,NICOLAS TERWAGNE,84000
84126165400013,ROTISSERIE BREIZH AU PAPILLON DE TE,18220
84126221500012,CAP BON NORMANDIE,14460
84126221500020,CAP BON NORMANDIE,14000
84126328800018,CREPES STREET,54000
84126719800023,PITAYA,92300
84127139800015,ROTELLO & CO,59790
84127520900010,SICILIA MON AMOUR,73000
84127581100013,PIZZ'ALINE,20200
84127767600018,MUSCO DE CAIRES CARLO,44000
84127849200027,BURGACCIA,75006
84128393000011,LEMAN'S CARIBBEAN GRILL,75008
84128547100022,LA GANOTTE,66650
84128634700023,LE 14'S DINER,62530
84128677600015,LA P'TITE DALLE,05340
84128728700020,KE TACOS & CO,97100
84128749300016,OB17,74150
84128765900012,BUBBLE'S HOME,13001
84128903600011,FRITERIE KEVIN VERQUIN,62131
84128914300015,NEW TACOS,75005
84128914300023,NEW TACOS,93160
84129279000018,NOOR TANDOORI NAAN,13001
84129436600015,LA CUCCINA DI MAMMA,57070
84129533000010,JOUAN MAGALI,80080
84129586800019,LE BROOKLYN,31000
84129885400016,VALENTIN BARTKOWIAK,13100
84130281300016,LE JARDIN DES GONES,69005
84130819000013,LIBERTEA KIDS,84120
84130962800029,BURGER KING,77130
84131143400010,LE P'TIT CAMION ROSE,63340
84131153300027,JAFFRE ANTOINE,35000
84131307500027,DOMINO'S PIZZA,92330
84131307500035,DOMINO'S PIZZA,92320
84131372900029,PIZZAIOLO CUISSON A L'ANCIENNE,21490
84131502100011,LA CELESTE,74200
84131554200024,FLORA-SHOP BEAUTE,25000
84131574000016,PRP DU DER,51300
84131687000010,CANOPEE COFFEE HOUSE,31000
84131810800021,IT,06000
84131914800018,PIZZA 12,12300
84131933800015,MISS COOKIES ET COFFEE,59777
84131960100016,LA ROULOTTE,33180
84131960100024,LA ROULOTTE,33340
84132345400014,LA CABANE,27000
84132348800012,CYRIL NITARD,69007
84132383500014,MSB - MON SALADE BAR,69005
84132575600010,AU BON BURGER,17500
84132619200017,RESTO RAPIDE POINT CHICKEN,49100
84132753900018,BURGER KING,78190
84132755400017,POKEROLL,78510
84132755400025,POKEROLL,95500
84133089700015,BEGOUX PIZZA,46000
84133283600029,LES SALADES DU CARROUSEL,34500
84133284400015,LOS POLLOS HERMANOS,34300
84133303200073,SIKET SKIDE PLANET,38860
84133758700015,ANDI,74000
84133784300012,FAST N'GOOD,38000
84133784300020,FAST N'COFFEE,38000
84133913800031,ZAMZAM,13015
84134020100018,PIZZA CHOUPP,57320
84134028400014,LE SABAL,75018
84134051600027,LA MEDINA CHEZ IMANE,10000
84134094600018,SOOOSTO,92600
84134384100018,CHEZ MEH PIN TOH,35000
84134776800019,BARAT CEDRIC,45100
84134883200012,ULRICH GREGORI,17570
84134896400013,RUSSO BENJAMIN,45600
84135140600019,L'ETOILE,62223
84135242000019,CASA PIZZAS,29860
84135242000027,LE MOULIN A PIZZAS,29860
84135565400010,NABAB,80000
84135896300012,LE REGALO,13510
84135921900018,LITTLE NIAM BAI,21000
84136031600019,COSTE MATHIS,84000
84136237900015,MA PIZZA,97419
84136237900023,MA PIZZA,97419
84136288200018,LE KIOSQUE,02250
84136473000017,EVE SNACK,97228
84136651100019,ISTANBUL,24600
84136735200025,DUBBLE LYON PART-DIEU,69003
84136899600010,LE FRENCHY,60500
84137034900018,BOWL EAT,33000
84137167700011,CHEZ PEPE,49100
84137219600011,BANH MI & YOU,75009
84137522300010,GRILLADE FAMILLY,34070
84137566000013,JUGE MICKAEL,64140
84137708800015,LE 531 BIS,34350
84137823500011,A FOND LA CREPE,21000
84137999300014,L'OASIS,01210
84138073600014,MAD'S CHIKEN,94250
84138077700018,FRITY BURGER,62950
84138104900011,DADOU RESTO,93130
84138452200014,LA PAUSE SUCREE-SALEE,42000
84138477900028,GIUSEPPE PIZZERIA ITALIENNE,48100
84138534700015,HALOUANE YASSINE,31200
84138680800015,KABA BOUBACAR,13007
84139288900017,HOT DOG FACTORY,59150
84139304400018,LA NICOISE MAC MED,06300
84139926400016,LA PLANCHA ROULETTES,59100
84140130000014,CHEZ PASCAL ET SYLVIE,62780
84140274600017,LES PIZZAS DE LA MARNE,67000
84140281100035,LE CAP,93000
84140597000010,REGINA DI NAPOLI,13090
84140742200010,HINODE SUSHI,11120
84140840400017,TENNESSEE,44600
84140894100018,REBENGA,44600
84140906300010,MISTER PIZZA,06300
84141114300016,CHRONO PIZZA,94800
84141259600014,DARUMA DELI,29100
84141342000016,BAGEL CORNER,38000
84141346100010,L'ANKA,27700
84141354500028,DUBBLE FOOD,31300
84141358600014,SCHWALL ROBIN,33000
84141419600011,POIGNANT ALEXANDRE,38100
84141435200010,EL ALAOUI REDA,38000
84141447700015,SENEGAULOIS,63480
84141491500014,PIZZA'RIAD,18000
84141511000011,RELAISDEBIERE.COM,87100
84141511000029,RELAISDEBIERE.COM,87000
84142346000028,SUCRE & SALE,30000
84142436900012,L'ATELIER BAR A TARTARE,97410
84142514300010,TRADITIONS LONTAN,97418
84142621600013,HAI FA,75009
84143102600027,LES BURGERS DE PAPA,49000
84143166100021,L'ENTRE 2 VERRES,44000
84143214900026,WAFFLE FACTORY,77090
84143356800018,JULES & JOHN,65000
84143356800026,JULES & JOHN,65000
84143564700018,CHEZ BODHI,24000
84143653800018,ETCHEVERRY JOHANNA,64600
84143670200010,LA BONNE FRANQUETTE,23000
84144230400017,O'TACOS,41000
84144314600029,COUNTRY STORE,06000
84144355900023,MARI'NE,80000
84144439100012,LE PIQUE-NIQUE,06130
84144529900016,MENOAN,43110
84144530700017,FLASH FOOD,33240
84144556200017,GOURMET DU PALAIS,94000
84144586900024,CLAY,06300
84144719600012,NOVAA,06400
84145015800016,LA FAMILLE,13800
84145275800011,ETCHANDY MAITENA,40200
84145731000016,LE COQ D OR,97480
84145753400011,KEBAB DALEAU SJD,97420
84145810200024,LE VALENTIN,85160
84146350800017,DRIS SAMIR,06150
84146395300015,OKLM LOUNGE  COUNTRY TAC,77230
84146535400014,LE VIKINGOURMAND,14220
84146549500015,CAMPMAS GILLES,47400
84146651900011,PIZZALINO,74200
84146670900026,GREEN SUR MESURE,35510
84146794700021,LA BOULE A KEBAB,29950
84146978600013,BIP BIP PIZZA,33700
84147069300018,NOSTRUM,33100
84147271500017,CHICKEN SPOT,93800
84147354900019,KFC,47200
84147463800027,CHEZ AK 9,97300
84147490100011,GARRIDO,38000
84147564300018,GRILL MARMARA,93300
84147608800015,EAT RAPIDS,25500
84147608800023,EAT RAPIDS,25120
84147625200017,ARI ET GUS,83510
84147681500011,MY FOOD TRUCK,71100
84147917300038,EXPRESS PIZZA,69290
84147924900010,MOLLY JEFFERSON'S PIZZA,95400
84148051000012,PEN KALET,66100
84148477700021,BURGER KING,51370
84149453700019,RESTAURATION,74950
84149998100022,NOO WOK,93170
84150082000011,AU BON COIN,75017
84150536500020,LADS,92100
84150545600027,FUN TUAN,75002
84150956500013,THOM GRILL,97300
84151239500010,HOCINE MEHDI,27140
84151242900017,SUR LE POUCE,30000
84151492000013,MUSHU'S COMPANY,92110
84151540600012,VIAHE CAPHE,75011
84151540600020,CRIBLE,75005
84151708900014,CHEZ ROSA,72100
84151855800017,PIZZA LAND,76490
84152060400015,AU PETIT CREUX,66170
84152117200012,LE COIN DU PORTUGAL,64230
84152148700022,PIZZATEL U REVOLA,74140
84152402800013,LA MAISON CHINOISE,54000
84152456400025,JIL'S,95000
84152631200019,VIBERT GABRIEL,49070
84152714600010,SNACK DZ,44600
84153000900015,RESTAURANT RAPIDE BDFC,93100
84153009000015,LE MADISON,38230
84153019900014,LBM,93170
84153165000015,ISULA,34000
84153180900017,ISTANBUL,93370
84153202100018,NEXT FOOD,93230
84153275700025,LE CARRE BLANC,13200
84153381300017,LA TERASSES,34000
84153440700017,MADULI PIZZA,45680
84153536200021,PIZZA HUME,33470
84153639400015,PAYE TA CREPE,91300
84153679000014,231 EAST STREET,91140
84153703800017,MAISON DECEUNINCK,62500
84153703800025,MAISON DECEUNINCK,62380
84153849900010,BIEN-ETRE ET ASSIETTE,17180
84153849900028,BIEN-ETRE ET ASSIETTE,17340
84154212900017,MIA'PIZZA,57600
84154212900025,MIA'PIZZA,57455
84154229300011,LA CREP'IN,66000
84154239200011,BAROU Y JEAN-CLAUDE,49100
84154419000025,LE SEDREY,20090
84154419000033,CHEZ GREG,20167
84154445500014,THE PAS CHEZ MEME,05000
84155073400013,LE BAOBAB CHEZ KALYA,97450
84155153400016,MAC'NESO,69200
84155385200010,LE MAHARAJAJI,34000
84155582400017,LES MOUETTES GOURMANDES,44510
84155735800014,RESERVOIR DOGS FOOD,33000
84155735800022,RESERVOIR DOGS FOOD,33000
84155800000011,TATAOUINE LES BAINS,73700
84156094900015,216 DISTRICT,06130
84156174900018,COLUMBUS CAFE,08000
84156279600018,ISTANBUL,93600
84156469300023,COLUMBUS CAFE,25000
84156501300015,LYES SAMI,06000
84156744900019,SOLO PALMA,45000
84156785200014,ORIGINAL FALAFEL,69003
84156913000013,L'ADDICTION,37550
84156917100017,EPICERIE DELONCLE,66000
84156919700012,LA COZINHA PORTUGUAISE,09400
84157000500014,LA PAUSE STEAK,29420
84157018700010,BOUDJEMA PETER,31170
84157106000018,LE SELECT,80330
84157564000013,CHEZ VANES,97160
84157795000014,PIZZA LE LA,97410
84158255400017,MAC TACOS,29300
84158352900018,JACQUETVELO,38000
84158389100012,BOURBON CREPERIE,34000
84158389100020,BOURBON CREPERIE,34000
84158414700018,BLACK CAT,74100
84158466700015,LE COLIBRY,77400
84158773600015,L'ARCADIA,85670
84158840300011,MANGOS,95700
84159691900016,RESTAURANT FLEXITARIEN,59000
84159762800012,LA BRAIZE A PIZZA,17110
84159927700016,DELY'DEJ,34070
84160115600018,STAR KEBAB,17300
84160467100013,BOURREAU SYLVAIN,49100
84160604900010,LES DELICES D'ANTOINE,02320
84160670000018,SALON DE BRUXELLES,59800
84161258300010,CHEZ CASSANDRA,57120
84161490200010,COMME A LA MAISON,17300
84161640200019,MOLI-CREPES,75016
84162051100011,COLUMBUS CAFE AND CO,16400
84162203800013,DOMINO'S PIZZA,93360
84162221000018,DOMINO'S PIZZA,93130
84162295400011,LE TRAIN MARIN,35120
84162328300014,PRETTY BAKERY,76220
84162802700010,PIZZA DU SQUARE,69440
84162809200014,SASU GOURMANDISE ET FRIANDISE,97142
84162822500010,AU GOURMAND,66000
84162970200017,LOKA PIZZA,60230
84162994200019,CHEZ DAO,31660
84163065000015,MEDELIN,95400
84163409000010,BASILIC AND CO,44200
84163409000028,BASILIC AND CO,44200
84163546900015,DYP,94100
84163620200019,L'INATTENDU,07210
84164536900015,EN BROCHE,13560
84164699500016,RESTAURANT KHAN,75010
84164813200014,O FEUX DOUX,51100
84164889200013,CHICKEN SPOT,93110
84164889200021,CHICKEN SPOT,77340
84165507900017,MONTAGNE ANTOINE,27520
84165557400017,OHANA POKE BAR,69002
84166619100017,ROYAL FOOD,62000
